CustomerID,CustomerName,DOB,Email,Region,AnnualIncome,RiskBand
C001608,Customer 1608,1998-04-10,customer1608@example.co.uk,Scotland,62407,Medium
C001609,Customer 1609,1988-01-23,customer1609@example.co.uk,Midlands,26145,Low
C001610,Customer 1610,1997-09-28,customer1610@example.co.uk,South East,53148,Low
C001611,Customer 1611,1989-03-14,customer1611@example.co.uk,South West,90825,Low
C001612,Customer 1612,1988-04-27,customer1612@example.co.uk,Midlands,26901,Medium
C001613,Customer 1613,2005-10-25,customer1613@example.co.uk,North West,88321,Low
C001614,Customer 1614,2005-11-08,customer1614@example.co.uk,Scotland,42195,Low
C001615,Customer 1615,1998-11-07,customer1615@example.co.uk,South East,90632,Low
C001616,Customer 1616,2007-04-27,customer1616@example.co.uk,Scotland,34878,Medium
C001617,Customer 1617,1985-10-21,customer1617@example.co.uk,Midlands,39395,Low
C001618,Customer 1618,2007-08-07,customer1618@example.co.uk,London,72801,Medium
C001619,Customer 1619,1986-02-21,customer1619@example.co.uk,Scotland,22538,Low
C001620,Customer 1620,1986-03-27,customer1620@example.co.uk,London,33413,Low
C001621,Customer 1621,1998-03-08,customer1621@example.co.uk,London,90233,Medium
C001622,Customer 1622,1993-07-31,customer1622@example.co.uk,South West,62913,Medium
C001623,Customer 1623,1996-07-29,customer1623@example.co.uk,North West,48287,Low
C001624,Customer 1624,2014-04-09,customer1624@example.co.uk,London,63831,Medium
C001625,Customer 1625,1996-06-10,customer1625@example.co.uk,London,57737,Low
C001626,Customer 1626,2009-04-08,customer1626@example.co.uk,North West,23999,High
C001627,Customer 1627,1999-11-18,customer1627@example.co.uk,North West,35418,Low
C001628,Customer 1628,2015-10-06,customer1628@example.co.uk,Wales,63744,Low
C001629,Customer 1629,1991-11-07,customer1629@example.co.uk,London,59128,Medium
C001630,Customer 1630,1999-05-12,customer1630@example.co.uk,North West,62812,Medium
C001631,Customer 1631,1985-06-20,customer1631@example.co.uk,Midlands,80149,Low
C001632,Customer 1632,1986-07-31,customer1632@example.co.uk,London,28613,Low
C001633,Customer 1633,2015-10-11,customer1633@example.co.uk,North West,77897,Low
C001634,Customer 1634,1998-03-08,customer1634@example.co.uk,South West,80436,Medium
C001635,Customer 1635,2014-04-05,customer1635@example.co.uk,Wales,47971,Medium
C001636,Customer 1636,2005-01-20,customer1636@example.co.uk,North West,91924,Low
C001637,Customer 1637,2015-07-03,customer1637@example.co.uk,Midlands,39274,Low
C001638,Customer 1638,2014-11-14,customer1638@example.co.uk,Scotland,34748,Low
C001639,Customer 1639,1994-03-16,customer1639@example.co.uk,South East,83000,Low
C001640,Customer 1640,2001-10-02,customer1640@example.co.uk,South East,55823,High
C001641,Customer 1641,1998-09-25,customer1641@example.co.uk,Midlands,65296,Medium
C001642,Customer 1642,2005-06-27,customer1642@example.co.uk,London,85898,Low
C001643,Customer 1643,1991-10-30,customer1643@example.co.uk,South West,68064,Low
C001644,Customer 1644,1989-11-18,customer1644@example.co.uk,North West,67693,Medium
C001645,Customer 1645,2016-03-16,customer1645@example.co.uk,Wales,35491,Low
C001646,Customer 1646,2013-04-19,customer1646@example.co.uk,London,36022,Low
C001647,Customer 1647,2002-02-22,customer1647@example.co.uk,North West,61599,Low
C001648,Customer 1648,1995-02-05,customer1648@example.co.uk,North West,76190,Low
C001649,Customer 1649,2001-05-20,customer1649@example.co.uk,London,42843,High
C001650,Customer 1650,2015-04-20,customer1650@example.co.uk,North West,66658,Low
C001651,Customer 1651,2003-09-11,customer1651@example.co.uk,North West,78511,Medium
C001652,Customer 1652,1994-10-05,customer1652@example.co.uk,South East,66852,Low
C001653,Customer 1653,2016-02-06,customer1653@example.co.uk,North West,32209,Medium
C001654,Customer 1654,2010-11-27,customer1654@example.co.uk,Midlands,85783,Low
C001655,Customer 1655,2004-02-20,customer1655@example.co.uk,South East,64647,Medium
C001656,Customer 1656,1987-04-16,customer1656@example.co.uk,North West,62374,High
C001657,Customer 1657,2010-12-02,customer1657@example.co.uk,Wales,36253,Medium
C001658,Customer 1658,2013-02-05,customer1658@example.co.uk,Scotland,71664,Low
C001659,Customer 1659,1990-05-26,customer1659@example.co.uk,North West,30058,Low
C001660,Customer 1660,2013-10-23,customer1660@example.co.uk,South East,22024,Medium
C001661,Customer 1661,2001-08-29,customer1661@example.co.uk,North West,81372,Low
C001662,Customer 1662,2014-09-26,customer1662@example.co.uk,South West,80610,Low
C001663,Customer 1663,2014-08-25,customer1663@example.co.uk,South West,61286,Medium
C001664,Customer 1664,1999-08-11,customer1664@example.co.uk,London,78980,Medium
C001665,Customer 1665,2007-01-23,customer1665@example.co.uk,Midlands,23064,Medium
C001666,Customer 1666,1986-12-19,customer1666@example.co.uk,South West,38718,Medium
C001667,Customer 1667,1984-03-15,customer1667@example.co.uk,Scotland,93943,High
C001668,Customer 1668,1996-10-28,customer1668@example.co.uk,Wales,69086,Low
C001669,Customer 1669,2015-09-01,customer1669@example.co.uk,North West,26087,Low
C001670,Customer 1670,2016-02-04,customer1670@example.co.uk,Midlands,73677,Medium
C001671,Customer 1671,2008-08-14,customer1671@example.co.uk,South East,75219,Low
C001672,Customer 1672,1992-08-10,customer1672@example.co.uk,North West,44729,Low
C001673,Customer 1673,2000-04-29,customer1673@example.co.uk,Wales,72409,Medium
C001674,Customer 1674,2014-03-23,customer1674@example.co.uk,South East,76687,Low
C001675,Customer 1675,2013-04-02,customer1675@example.co.uk,London,39600,Low
C001676,Customer 1676,2005-12-31,customer1676@example.co.uk,Scotland,40873,Medium
C001677,Customer 1677,1990-04-04,customer1677@example.co.uk,London,79243,High
C001678,Customer 1678,2002-10-27,customer1678@example.co.uk,Wales,39985,Medium
C001679,Customer 1679,2015-05-12,customer1679@example.co.uk,North West,81772,High
C001680,Customer 1680,2004-07-19,customer1680@example.co.uk,North West,77797,Medium
C001681,Customer 1681,2004-05-09,customer1681@example.co.uk,Midlands,77590,Medium
C001682,Customer 1682,2003-03-22,customer1682@example.co.uk,North West,68570,Low
C001683,Customer 1683,2016-12-14,customer1683@example.co.uk,South East,22973,Medium
C001684,Customer 1684,2008-08-31,customer1684@example.co.uk,North West,87762,Low
C001685,Customer 1685,1985-11-12,customer1685@example.co.uk,North West,70099,Low
C001686,Customer 1686,1989-03-30,customer1686@example.co.uk,North West,85342,Medium
C001687,Customer 1687,1987-10-04,customer1687@example.co.uk,South East,85115,High
C001688,Customer 1688,1996-09-13,customer1688@example.co.uk,Midlands,90997,High
C001689,Customer 1689,2011-07-14,customer1689@example.co.uk,London,89757,Low
C001690,Customer 1690,2013-12-09,customer1690@example.co.uk,Scotland,54142,Low
C001691,Customer 1691,2008-05-09,customer1691@example.co.uk,Wales,32234,Medium
C001692,Customer 1692,1999-07-30,customer1692@example.co.uk,North West,62959,Medium
C001693,Customer 1693,2007-03-01,customer1693@example.co.uk,Midlands,23413,Low
C001694,Customer 1694,1997-05-20,customer1694@example.co.uk,South West,65452,Low
C001695,Customer 1695,2010-12-22,customer1695@example.co.uk,Scotland,43955,Low
C001696,Customer 1696,2009-06-14,customer1696@example.co.uk,South West,61855,Medium
C001697,Customer 1697,2010-02-06,customer1697@example.co.uk,South East,30050,Medium
C001698,Customer 1698,1997-04-03,customer1698@example.co.uk,Wales,28765,Medium
C001699,Customer 1699,1987-11-13,customer1699@example.co.uk,South East,25578,Low
C001700,Customer 1700,1996-08-18,customer1700@example.co.uk,South West,88269,Low
C001701,Customer 1701,1996-07-06,customer1701@example.co.uk,Wales,39372,Medium
C001702,Customer 1702,1989-03-03,customer1702@example.co.uk,North West,55679,Low
C001703,Customer 1703,1990-12-12,customer1703@example.co.uk,Scotland,44886,High
C001704,Customer 1704,1992-01-13,customer1704@example.co.uk,South West,80543,Low
C001705,Customer 1705,2007-10-28,customer1705@example.co.uk,Wales,52958,Low
C001706,Customer 1706,1987-12-14,customer1706@example.co.uk,South East,26337,Low
C001707,Customer 1707,2002-09-09,customer1707@example.co.uk,Wales,42204,Medium
C001708,Customer 1708,2003-11-29,customer1708@example.co.uk,Scotland,72222,Low
C001709,Customer 1709,1999-08-24,customer1709@example.co.uk,London,43926,Low
C001710,Customer 1710,1989-05-15,customer1710@example.co.uk,London,56654,Medium
C001711,Customer 1711,2005-07-12,customer1711@example.co.uk,South West,43967,Low
C001712,Customer 1712,2008-01-20,customer1712@example.co.uk,South East,84425,Medium
C001713,Customer 1713,2001-08-30,customer1713@example.co.uk,Midlands,71781,Medium
C001714,Customer 1714,2003-09-01,customer1714@example.co.uk,London,56422,Low
C001715,Customer 1715,2004-04-19,customer1715@example.co.uk,Midlands,59852,High
C001716,Customer 1716,2014-10-19,customer1716@example.co.uk,London,63377,High
C001717,Customer 1717,2012-10-04,customer1717@example.co.uk,South West,34761,High
C001718,Customer 1718,2013-06-01,customer1718@example.co.uk,Wales,78595,Medium
C001719,Customer 1719,1996-02-23,customer1719@example.co.uk,Wales,57728,Low
C001720,Customer 1720,2010-05-16,customer1720@example.co.uk,Midlands,34881,Low
C001721,Customer 1721,1995-01-05,customer1721@example.co.uk,Scotland,82438,Medium
C001722,Customer 1722,2014-07-26,customer1722@example.co.uk,Scotland,47549,Low
C001723,Customer 1723,1984-08-22,customer1723@example.co.uk,Scotland,45582,Low
C001724,Customer 1724,1984-09-13,customer1724@example.co.uk,Midlands,23110,Medium
C001725,Customer 1725,2014-12-01,customer1725@example.co.uk,Midlands,34805,Low
C001726,Customer 1726,1996-11-15,customer1726@example.co.uk,South West,68073,Low
C001727,Customer 1727,2011-12-14,customer1727@example.co.uk,London,47307,Low
C001728,Customer 1728,2013-08-14,customer1728@example.co.uk,Wales,29455,High
C001729,Customer 1729,2012-10-15,customer1729@example.co.uk,London,50419,High
C001730,Customer 1730,2011-04-17,customer1730@example.co.uk,South East,37725,Low
C001731,Customer 1731,2013-03-25,customer1731@example.co.uk,North West,71277,Medium
C001732,Customer 1732,2015-05-16,customer1732@example.co.uk,South East,46217,High
C001733,Customer 1733,2013-10-17,customer1733@example.co.uk,London,55205,Low
C001734,Customer 1734,1996-07-25,customer1734@example.co.uk,Wales,81433,High
C001735,Customer 1735,2014-02-10,customer1735@example.co.uk,Wales,77965,Medium
C001736,Customer 1736,1987-06-27,customer1736@example.co.uk,South West,64389,Low
C001737,Customer 1737,1999-02-02,customer1737@example.co.uk,London,30177,Low
C001738,Customer 1738,1996-01-15,customer1738@example.co.uk,South East,55847,High
C001739,Customer 1739,1993-03-02,customer1739@example.co.uk,North West,79747,Low
C001740,Customer 1740,2006-03-28,customer1740@example.co.uk,London,73463,Low
C001741,Customer 1741,2003-07-06,customer1741@example.co.uk,South East,40857,Low
C001742,Customer 1742,2016-04-04,customer1742@example.co.uk,South West,35926,High
C001743,Customer 1743,1987-04-29,customer1743@example.co.uk,North West,35538,Low
C001744,Customer 1744,1985-01-03,customer1744@example.co.uk,Midlands,54846,Medium
C001745,Customer 1745,1984-03-16,customer1745@example.co.uk,London,41510,Medium
C001746,Customer 1746,2015-07-27,customer1746@example.co.uk,South West,73181,Low
C001747,Customer 1747,2007-04-15,customer1747@example.co.uk,Scotland,73292,Medium
C001748,Customer 1748,2002-04-14,customer1748@example.co.uk,Wales,86314,Low
C001749,Customer 1749,1984-04-25,customer1749@example.co.uk,Midlands,31188,Low
C001750,Customer 1750,2008-03-06,customer1750@example.co.uk,South West,85185,Low
C001751,Customer 1751,2002-02-19,customer1751@example.co.uk,London,65704,Medium
C001752,Customer 1752,1999-06-03,customer1752@example.co.uk,London,33883,Low
C001753,Customer 1753,1997-03-04,customer1753@example.co.uk,Scotland,82245,Medium
C001754,Customer 1754,1985-12-06,customer1754@example.co.uk,Midlands,48623,Low
C001755,Customer 1755,2001-08-31,customer1755@example.co.uk,London,47035,Low
C001756,Customer 1756,2012-07-20,customer1756@example.co.uk,Midlands,69089,Low
C001757,Customer 1757,1992-10-29,customer1757@example.co.uk,London,46833,Low
C001758,Customer 1758,1986-12-29,customer1758@example.co.uk,Wales,53258,Low
C001759,Customer 1759,2006-07-31,customer1759@example.co.uk,North West,92851,Medium
C001760,Customer 1760,1984-11-25,customer1760@example.co.uk,London,80891,High
C001761,Customer 1761,2016-07-05,customer1761@example.co.uk,London,66470,Low
C001762,Customer 1762,2013-06-30,customer1762@example.co.uk,Scotland,75150,Low
C001763,Customer 1763,2014-08-01,customer1763@example.co.uk,Wales,90566,Low
C001764,Customer 1764,2010-02-26,customer1764@example.co.uk,South East,92328,Low
C001765,Customer 1765,1990-07-08,customer1765@example.co.uk,Midlands,31441,Low
C001766,Customer 1766,2011-11-27,customer1766@example.co.uk,London,24498,Low
C001767,Customer 1767,1990-01-08,customer1767@example.co.uk,London,53808,Medium
C001768,Customer 1768,1997-12-14,customer1768@example.co.uk,Wales,44577,Medium
C001769,Customer 1769,1991-10-28,customer1769@example.co.uk,Wales,34752,Low
C001770,Customer 1770,1988-12-08,customer1770@example.co.uk,London,30383,Medium
C001771,Customer 1771,2011-10-13,customer1771@example.co.uk,South East,87161,Medium
C001772,Customer 1772,2003-04-15,customer1772@example.co.uk,South West,30271,Medium
C001773,Customer 1773,2014-11-08,customer1773@example.co.uk,North West,74692,Low
C001774,Customer 1774,1993-09-24,customer1774@example.co.uk,Wales,93550,Low
C001775,Customer 1775,1999-03-20,customer1775@example.co.uk,London,27975,Medium
C001776,Customer 1776,2002-10-15,customer1776@example.co.uk,South East,37826,Low
C001777,Customer 1777,2003-11-05,customer1777@example.co.uk,South East,70487,Medium
C001778,Customer 1778,2012-07-10,customer1778@example.co.uk,North West,27334,Low
C001779,Customer 1779,1984-11-13,customer1779@example.co.uk,Midlands,71300,Medium
C001780,Customer 1780,1992-03-19,customer1780@example.co.uk,London,32580,Low
C001781,Customer 1781,2005-07-08,customer1781@example.co.uk,Scotland,59189,Low
C001782,Customer 1782,2012-11-12,customer1782@example.co.uk,South West,38632,Low
C001783,Customer 1783,1994-11-24,customer1783@example.co.uk,South East,90562,Low
C001784,Customer 1784,2016-05-03,customer1784@example.co.uk,Midlands,26931,Medium
C001785,Customer 1785,1997-09-04,customer1785@example.co.uk,South West,33537,Medium
C001786,Customer 1786,1994-09-26,customer1786@example.co.uk,South East,76891,Low
C001787,Customer 1787,1988-06-16,customer1787@example.co.uk,North West,37401,High
C001788,Customer 1788,2008-05-17,customer1788@example.co.uk,North West,69435,Medium
C001789,Customer 1789,2012-04-07,customer1789@example.co.uk,Scotland,50740,Low
C001790,Customer 1790,1992-11-08,customer1790@example.co.uk,London,49277,Low
C001791,Customer 1791,2005-06-12,customer1791@example.co.uk,Midlands,41558,Medium
C001792,Customer 1792,1986-02-06,customer1792@example.co.uk,London,45111,Low
C001793,Customer 1793,2003-08-31,customer1793@example.co.uk,South West,69735,Low
C001794,Customer 1794,2004-06-29,customer1794@example.co.uk,London,65816,Medium
C001795,Customer 1795,2008-04-09,customer1795@example.co.uk,South East,35686,Medium
C001796,Customer 1796,2005-12-04,customer1796@example.co.uk,North West,42715,Medium
C001797,Customer 1797,1994-09-21,customer1797@example.co.uk,Scotland,37212,Low
C001798,Customer 1798,1998-10-15,customer1798@example.co.uk,Midlands,80303,Medium
C001799,Customer 1799,1998-10-11,customer1799@example.co.uk,South East,48050,Medium
C001800,Customer 1800,1988-07-25,customer1800@example.co.uk,South East,36435,Low
C001801,Customer 1801,2001-01-04,customer1801@example.co.uk,South East,76079,Medium
C001802,Customer 1802,2005-11-23,customer1802@example.co.uk,London,31637,Low
C001803,Customer 1803,2011-07-03,customer1803@example.co.uk,Midlands,79129,Low
C001804,Customer 1804,1990-04-14,customer1804@example.co.uk,Midlands,45338,Low
C001805,Customer 1805,1996-04-06,customer1805@example.co.uk,South East,47448,Medium
C001806,Customer 1806,2015-03-21,customer1806@example.co.uk,North West,66025,Low
C001807,Customer 1807,1989-02-24,customer1807@example.co.uk,Wales,29818,Low
C001808,Customer 1808,1991-11-05,customer1808@example.co.uk,Wales,83018,Low
C001809,Customer 1809,1997-05-28,customer1809@example.co.uk,North West,67033,Low
C001810,Customer 1810,2012-10-13,customer1810@example.co.uk,North West,42550,Medium
C001811,Customer 1811,2008-12-17,customer1811@example.co.uk,Wales,44273,Medium
C001812,Customer 1812,2007-07-28,customer1812@example.co.uk,Midlands,52107,Low
C001813,Customer 1813,2004-12-03,customer1813@example.co.uk,South West,50369,Medium
C001814,Customer 1814,1995-03-26,customer1814@example.co.uk,South East,23901,Medium
C001815,Customer 1815,1994-02-21,customer1815@example.co.uk,North West,64899,Low
C001816,Customer 1816,1984-05-24,customer1816@example.co.uk,Midlands,41525,High
C001817,Customer 1817,2005-04-12,customer1817@example.co.uk,Scotland,27796,Low
